n_features,ultima_feature,tratamento,modelo,transform,rmse,mae,mape,mdape,r2,status
14,metro_quadrado_bairro_median,std_median_ohe,RandomForest,none,796036.5104099034,351128.7685669705,24.756106209517593,15.221550179539548,0.772606010948909,
14,metro_quadrado_bairro_median,std_median_ohe,DecisionTree,none,1006269.5822769797,364606.7417387103,24.226088688537143,11.179194630872482,0.6366361689529674,
14,metro_quadrado_bairro_median,minmax_mean_ohe,KNeighbors,log,833338.7422362278,358904.29505490564,24.142645260542363,14.60834762721555,0.7507953443773973,
14,metro_quadrado_bairro_median,std_median_ohe,MLP,yeojohnson,,,,,,timeout
14,metro_quadrado_bairro_median,std_median_ohe,MLP,log,,,,,,timeout
14,metro_quadrado_bairro_median,std_median_ohe,Linear,yeojohnson,1229175.7355996403,690693.0148743514,71.41583443777428,44.84733775893441,0.4578231588289997,
14,metro_quadrado_bairro_median,minmax_mean_ohe,MLP,sqrt,,,,,,timeout
14,metro_quadrado_bairro_median,std_median_ohe,GradientBoosting,log,796810.4086413783,374055.5109480596,26.77324558475635,18.322750623528318,0.7721636559902599,
14,metro_quadrado_bairro_median,std_median_ohe,KNeighbors,yeojohnson,835394.1971310783,357025.1057776502,23.734654012594845,14.194527765276385,0.7495644868228368,
14,metro_quadrado_bairro_median,std_median_ohe,KNeighbors,yeojohnson,835394.1971310783,357025.1057776502,23.734654012594845,14.194527765276385,0.7495644868228368,
14,metro_quadrado_bairro_median,std_median_ohe,KNeighbors,log,835058.0876476062,355353.28586808295,23.734283738561874,14.214324022346364,0.749765964923079,
14,metro_quadrado_bairro_median,raw_zero_ord,KNeighbors,log,835058.0876476062,355353.28586808295,23.734283738561874,14.214324022346364,0.749765964923079,
14,metro_quadrado_bairro_median,minmax_mean_ohe,MLP,none,,,,,,timeout
14,metro_quadrado_bairro_median,raw_zero_ord,MLP,none,,,,,,timeout
14,metro_quadrado_bairro_median,std_median_ohe,KNeighbors,none,952390.3505107347,406701.3146773846,27.713068233798282,16.172632911392412,0.6745060063103981,
14,metro_quadrado_bairro_median,std_median_ohe,Linear,yeojohnson,1229175.7355996403,690693.0148743514,71.41583443777428,44.84733775893441,0.4578231588289997,
14,metro_quadrado_bairro_median,std_median_ohe,DecisionTree,sqrt,1007256.4103156257,365084.89545569284,24.24948890698931,11.238585858585859,0.6359231325104471,
14,metro_quadrado_bairro_median,minmax_mean_ohe,KNeighbors,yeojohnson,976604.2396249588,361575.19774635765,24.996662293086548,14.26086956521739,0.6577446729065926,
14,metro_quadrado_bairro_median,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
14,metro_quadrado_bairro_median,std_median_ohe,MLP,none,,,,,,timeout
14,metro_quadrado_bairro_median,std_median_ohe,DecisionTree,yeojohnson,1016235.0250326811,367987.9636269456,24.438425680880805,11.164274322169058,0.6294034910590752,
14,metro_quadrado_bairro_median,raw_zero_ord,MLP,log,,,,,,timeout
14,metro_quadrado_bairro_median,raw_zero_ord,KNeighbors,yeojohnson,835394.1971310783,357025.1057776502,23.734654012594845,14.194527765276385,0.7495644868228368,
14,metro_quadrado_bairro_median,std_median_ohe,MLP,sqrt,,,,,,timeout
14,metro_quadrado_bairro_median,std_median_ohe,Linear,log,1226206.5407192633,680411.959309762,68.79746534097595,43.45123998719942,0.46043935813186265,
14,metro_quadrado_bairro_median,std_median_ohe,RandomForest,sqrt,788192.7358404242,350408.37731426203,24.55919803620325,15.269992657123495,0.7770652025759995,
14,metro_quadrado_bairro_median,minmax_mean_ohe,KNeighbors,none,948965.6405195092,417504.4124883371,29.669726972136516,16.604026845637584,0.6768426917056711,
14,metro_quadrado_bairro_median,minmax_mean_ohe,MLP,log,,,,,,timeout
14,metro_quadrado_bairro_median,minmax_mean_ohe,KNeighbors,yeojohnson,976604.2396249588,361575.19774635765,24.996662293086548,14.26086956521739,0.6577446729065926,
14,metro_quadrado_bairro_median,std_median_ohe,DecisionTree,yeojohnson,1016235.0250326811,367987.9636269456,24.438425680880805,11.164274322169058,0.6294034910590752,
14,metro_quadrado_bairro_median,raw_zero_ord,KNeighbors,yeojohnson,835394.1971310783,357025.1057776502,23.734654012594845,14.194527765276385,0.7495644868228368,
14,metro_quadrado_bairro_median,minmax_mean_ohe,KNeighbors,sqrt,916679.560270712,399102.9624775712,27.96110758627668,16.043641289639172,0.6984577983738145,
14,metro_quadrado_bairro_median,std_median_ohe,Linear,none,1325324.3055570135,715028.01613682,63.19399693823653,44.97390668817891,0.3696854515263276,
14,metro_quadrado_bairro_median,std_median_ohe,GradientBoosting,yeojohnson,796499.0392187664,374062.36653376534,26.775442990299048,18.32275062352834,0.7723416843123374,
14,metro_quadrado_bairro_median,std_median_ohe,Linear,sqrt,1276211.9827682143,692281.08473826,63.76626697936233,43.04217763090305,0.4155348211321245,
14,metro_quadrado_bairro_median,std_median_ohe,RandomForest,yeojohnson,791734.2582007269,350876.39942839043,24.67211067852329,15.24065867618883,0.7750573121292537,
14,metro_quadrado_bairro_median,raw_zero_ord,KNeighbors,none,952390.3505107347,406701.3146773846,27.713068233798282,16.172632911392412,0.6745060063103981,
14,metro_quadrado_bairro_median,std_median_ohe,KNeighbors,sqrt,846178.4951105495,364231.75901815837,24.885577549421168,14.859169696969698,0.743056891606489,
14,metro_quadrado_bairro_median,std_median_ohe,DecisionTree,log,1023908.1987625861,365653.76246035984,24.23091684690097,11.131898971000934,0.6237859184523729,
14,metro_quadrado_bairro_median,std_median_ohe,GradientBoosting,sqrt,798539.0526104715,374045.25637820875,26.838190071432454,18.16838848507704,0.7711740224831656,
15,valor_bairro_mean,std_median_ohe,Linear,none,1303998.2800042706,700104.8739031394,61.23660330865609,43.3298378483293,0.3898072503716814,
15,valor_bairro_mean,std_median_ohe,DecisionTree,sqrt,999153.9028544982,356858.24108159385,23.744206809080065,11.010009099181074,0.6417569413876747,
15,valor_bairro_mean,raw_zero_ord,KNeighbors,none,941094.6248890369,401793.6179573674,27.19776166827866,16.00552222222222,0.6821811939887819,
15,valor_bairro_mean,raw_zero_ord,KNeighbors,sqrt,847383.4610454659,363447.0688437522,24.724326153392436,14.74391780821917,0.7423245918926282,
15,valor_bairro_mean,raw_zero_ord,MLP,log,,,,,,timeout
15,valor_bairro_mean,minmax_mean_ohe,MLP,none,,,,,,timeout
15,valor_bairro_mean,std_median_ohe,MLP,none,,,,,,timeout
15,valor_bairro_mean,std_median_ohe,RandomForest,log,805906.1874825058,347766.7266397565,24.63600666060468,14.950138494683182,0.7669323559196488,
15,valor_bairro_mean,std_median_ohe,KNeighbors,log,833771.7497960413,352736.08058565995,23.42744729835533,14.13424345847554,0.7505363007759644,
15,valor_bairro_mean,std_median_ohe,KNeighbors,yeojohnson,831986.0238906658,354878.93015143904,23.545330862524885,14.140486360344065,0.7516037313882037,
15,valor_bairro_mean,std_median_ohe,RandomForest,yeojohnson,802680.2159744995,347598.4721534908,24.570022271058313,14.952660221382086,0.7687945199209546,
15,valor_bairro_mean,std_median_ohe,GradientBoosting,sqrt,835156.732072975,373678.6780792276,27.258875200043832,17.998962579147676,0.7497068417293269,
15,valor_bairro_mean,std_median_ohe,GradientBoosting,yeojohnson,800617.9963839253,372803.2843084671,27.059611961105457,18.070091321812637,0.7699810048400826,
15,valor_bairro_mean,std_median_ohe,Linear,yeojohnson,1227815.825922797,690443.3944123476,71.54752228043614,44.86071204369798,0.45902217967832115,
15,valor_bairro_mean,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
15,valor_bairro_mean,raw_zero_ord,KNeighbors,yeojohnson,831986.0238906658,354878.93015143904,23.545330862524885,14.140486360344065,0.7516037313882037,
15,valor_bairro_mean,std_median_ohe,MLP,log,,,,,,timeout
15,valor_bairro_mean,std_median_ohe,MLP,yeojohnson,,,,,,timeout
15,valor_bairro_mean,minmax_mean_ohe,MLP,sqrt,,,,,,timeout
15,valor_bairro_mean,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
15,valor_bairro_mean,std_median_ohe,KNeighbors,sqrt,847383.4610454659,363447.0688437522,24.724326153392436,14.74391780821917,0.7423245918926282,
15,valor_bairro_mean,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
15,valor_bairro_mean,std_median_ohe,GradientBoosting,none,801747.3757523871,372915.7030714189,27.073518570265897,18.07009132181262,0.7693316016663696,
15,valor_bairro_mean,std_median_ohe,KNeighbors,yeojohnson,831986.0238906658,354878.93015143904,23.545330862524885,14.140486360344065,0.7516037313882037,
15,valor_bairro_mean,std_median_ohe,MLP,sqrt,,,,,,timeout
15,valor_bairro_mean,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
15,valor_bairro_mean,minmax_mean_ohe,KNeighbors,log,830276.5436954927,358048.76295126684,24.109180724000545,14.675711836768834,0.7526234414502828,
15,valor_bairro_mean,std_median_ohe,RandomForest,yeojohnson,802680.2159744995,347598.4721534908,24.57002227105831,14.952660221382086,0.7687945199209546,
15,valor_bairro_mean,std_median_ohe,Linear,sqrt,1264792.618957784,686673.8812799833,63.631344018074884,42.9015842189102,0.4259474494610894,
15,valor_bairro_mean,raw_zero_ord,MLP,none,,,,,,timeout
15,valor_bairro_mean,std_median_ohe,MLP,yeojohnson,,,,,,timeout
15,valor_bairro_mean,std_median_ohe,Linear,log,1223395.2360700618,680196.9573859411,69.08327662124589,43.571321552037276,0.46291060655426575,
15,valor_bairro_mean,std_median_ohe,GradientBoosting,log,799759.9152802255,372703.3580617927,27.05838707150468,18.070017905957798,0.7704737971168325,
15,valor_bairro_mean,minmax_mean_ohe,MLP,log,,,,,,timeout
15,valor_bairro_mean,minmax_mean_ohe,KNeighbors,yeojohnson,976165.1064706274,361524.06473839085,25.01427704347514,14.301806458432434,0.658052396065717,
15,valor_bairro_mean,std_median_ohe,KNeighbors,none,941094.6248890369,401793.6179573674,27.19776166827866,16.00552222222222,0.6821811939887819,
15,valor_bairro_mean,std_median_ohe,DecisionTree,yeojohnson,983552.0868343541,356899.3832611743,23.74820671409063,11.082293125789487,0.65285754198204,
15,valor_bairro_mean,std_median_ohe,GradientBoosting,yeojohnson,800617.9963839253,372803.2843084671,27.059611961105457,18.070091321812637,0.7699810048400826,
15,valor_bairro_mean,raw_zero_ord,KNeighbors,log,833771.7497960413,352736.08058565995,23.42744729835533,14.13424345847554,0.7505363007759644,
15,valor_bairro_mean,std_median_ohe,RandomForest,none,805710.3152673589,347577.6906028229,24.636776347263126,14.962344203644001,0.7670456344345218,
15,valor_bairro_mean,raw_zero_ord,MLP,sqrt,,,,,,timeout
15,valor_bairro_mean,minmax_mean_ohe,KNeighbors,sqrt,916448.6190372913,398722.08935620467,27.944202225228366,16.0,0.6986097157043426,
15,valor_bairro_mean,std_median_ohe,Linear,yeojohnson,1227815.825922797,690443.3944123476,71.54752228043614,44.86071204369798,0.45902217967832115,
15,valor_bairro_mean,raw_zero_ord,KNeighbors,yeojohnson,831986.0238906658,354878.93015143904,23.545330862524885,14.140486360344065,0.7516037313882037,
15,valor_bairro_mean,std_median_ohe,DecisionTree,none,1022413.6288631486,360059.88687512506,23.867921019379814,11.082293125789487,0.6248834150284613,
15,valor_bairro_mean,std_median_ohe,DecisionTree,log,998773.5914503558,357825.33744736476,23.9083308274824,11.11111111111111,0.6420296080724741,
15,valor_bairro_mean,std_median_ohe,RandomForest,sqrt,799114.8347686742,347231.0875858487,24.516467148953925,14.930498824150924,0.770843916109603,
15,valor_bairro_mean,minmax_mean_ohe,KNeighbors,none,947358.5160258815,416593.8483456542,29.554059167076847,16.57935285053929,0.6779363335115939,
15,valor_bairro_mean,minmax_mean_ohe,KNeighbors,yeojohnson,976165.1064706274,361524.06473839085,25.01427704347514,14.301806458432434,0.658052396065717,
15,valor_bairro_mean,std_median_ohe,DecisionTree,yeojohnson,983552.0868343541,356899.3832611743,23.74820671409063,11.082293125789487,0.65285754198204,
16,bairro_rank,std_median_ohe,KNeighbors,log,835196.1710840537,353048.7964113974,23.41364921758909,14.121212121212121,0.7496832017409467,
16,bairro_rank,std_median_ohe,KNeighbors,sqrt,849989.5235488304,363416.0532261538,24.71808849191934,14.754939133905411,0.7407372330373272,
16,bairro_rank,raw_zero_ord,KNeighbors,none,942924.7972891419,401732.4367185819,27.16904915778649,15.885714285714286,0.6809438501983611,
16,bairro_rank,std_median_ohe,MLP,yeojohnson,,,,,,timeout
16,bairro_rank,std_median_ohe,MLP,log,,,,,,timeout
16,bairro_rank,std_median_ohe,MLP,sqrt,,,,,,timeout
16,bairro_rank,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
16,bairro_rank,raw_zero_ord,MLP,log,,,,,,timeout
16,bairro_rank,minmax_mean_ohe,MLP,none,,,,,,timeout
16,bairro_rank,std_median_ohe,MLP,yeojohnson,,,,,,timeout
16,bairro_rank,minmax_mean_ohe,KNeighbors,log,833899.022741094,358733.0088997345,24.160087013927356,14.7344552560217,0.7504601350796214,
16,bairro_rank,minmax_mean_ohe,KNeighbors,sqrt,918160.853881957,398786.95504198666,27.993182475438775,16.033898305084744,0.6974824664196183,
16,bairro_rank,raw_zero_ord,KNeighbors,yeojohnson,830878.2980387532,354145.6343644585,23.502177400848243,14.093471540280051,0.7522647323820923,
16,bairro_rank,std_median_ohe,DecisionTree,sqrt,997041.9977277028,356824.90572285384,23.679457080600038,10.896624472573839,0.6432697729259484,
16,bairro_rank,std_median_ohe,RandomForest,sqrt,796009.8145059494,346866.7784017578,24.4794307435595,14.920345215367886,0.7726212624762498,
16,bairro_rank,minmax_mean_ohe,KNeighbors,none,948095.7965654217,417341.1320318668,29.51980665798388,16.50270542635658,0.6774348471833458,
16,bairro_rank,std_median_ohe,MLP,none,,,,,,timeout
16,bairro_rank,raw_zero_ord,MLP,none,,,,,,timeout
16,bairro_rank,std_median_ohe,GradientBoosting,log,793382.7174993362,372768.1570015602,26.984167016443607,18.131495208933305,0.7741196366662635,
16,bairro_rank,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
16,bairro_rank,raw_zero_ord,KNeighbors,sqrt,849989.5235488304,363416.0532261538,24.71808849191934,14.754939133905411,0.7407372330373272,
16,bairro_rank,std_median_ohe,RandomForest,none,807625.3639133321,347405.436969819,24.66576516736825,14.95998302997356,0.7659369254811774,
16,bairro_rank,std_median_ohe,GradientBoosting,yeojohnson,789463.2230270756,372536.89474645443,26.837853949527613,18.116553345490583,0.7763459265297502,
16,bairro_rank,minmax_mean_ohe,MLP,log,,,,,,timeout
16,bairro_rank,raw_zero_ord,KNeighbors,yeojohnson,830878.2980387532,354145.6343644585,23.502177400848243,14.093471540280051,0.7522647323820923,
16,bairro_rank,minmax_mean_ohe,KNeighbors,yeojohnson,977855.9687565226,361774.3475633389,25.119047529311068,14.303030303030303,0.6568667624971906,
16,bairro_rank,raw_zero_ord,MLP,yeojohnson,,,,,,timeout
16,bairro_rank,std_median_ohe,KNeighbors,none,942924.7972891419,401732.4367185819,27.16904915778649,15.885714285714286,0.6809438501983611,
16,bairro_rank,minmax_mean_ohe,MLP,sqrt,,,,,,timeout
16,bairro_rank,std_median_ohe,RandomForest,log,807350.3945890462,347604.2960162693,24.6642161448305,14.95998302997356,0.7660962795878663,
16,bairro_rank,std_median_ohe,DecisionTree,yeojohnson,998687.5613293576,358803.2058583663,23.97043427428349,11.11111111111111,0.6420912735191104,
16,bairro_rank,std_median_ohe,DecisionTree,none,986931.8150136822,353478.15455498896,23.674455616430862,11.012235817575084,0.6504677083433461,
16,bairro_rank,std_median_ohe,Linear,log,1220061.8238467742,678737.2308364465,68.65811798129388,43.84241458845016,0.46583345798657827,
16,bairro_rank,std_median_ohe,RandomForest,yeojohnson,806756.0573312498,347663.1929918225,24.65922840258338,14.947009081648085,0.7664405329064545,
16,bairro_rank,std_median_ohe,KNeighbors,yeojohnson,830878.2980387532,354145.6343644585,23.502177400848243,14.093471540280051,0.7522647323820923,
16,bairro_rank,minmax_mean_ohe,MLP,yeojohnson,,,,,,timeout
16,bairro_rank,std_median_ohe,DecisionTree,yeojohnson,998687.5613293576,358803.2058583663,23.97043427428349,11.11111111111111,0.6420912735191104,
16,bairro_rank,std_median_ohe,Linear,none,1304030.3756784182,700250.576303964,61.10216471739849,43.44653266562003,0.389777212312614,
16,bairro_rank,std_median_ohe,GradientBoosting,none,790916.1061946528,372761.66178125667,26.808175885440498,18.098265465236327,0.7755219685979903,
16,bairro_rank,std_median_ohe,Linear,yeojohnson,1226756.603413156,691651.4899681713,71.73567001513128,45.28224734777355,0.45995516768079014,
16,bairro_rank,raw_zero_ord,MLP,sqrt,,,,,,timeout
16,bairro_rank,raw_zero_ord,KNeighbors,log,835196.1710840537,353048.7964113974,23.41364921758909,14.121212121212121,0.7496832017409467,
16,bairro_rank,std_median_ohe,RandomForest,yeojohnson,806756.0573312498,347663.1929918225,24.65922840258338,14.947009081648085,0.7664405329064545,
16,bairro_rank,minmax_mean_ohe,KNeighbors,yeojohnson,977855.9687565226,361774.3475633389,25.119047529311068,14.303030303030303,0.6568667624971906,
16,bairro_rank,std_median_ohe,GradientBoosting,sqrt,808526.8516842768,373290.03465124377,26.888539355844532,17.981834561133052,0.7654141019722425,
16,bairro_rank,std_median_ohe,Linear,sqrt,1263242.297017804,685317.5904236636,63.22183365952013,42.63412071654066,0.42735387896037114,
16,bairro_rank,std_median_ohe,DecisionTree,log,1006396.2508261336,359861.9248852771,24.001281335827347,11.11111111111111,0.6365446831980285,
16,bairro_rank,std_median_ohe,KNeighbors,yeojohnson,830878.2980387532,354145.6343644585,23.502177400848243,14.093471540280051,0.7522647323820923,
16,bairro_rank,std_median_ohe,Linear,yeojohnson,1226756.603413156,691651.4899681713,71.73567001513128,45.28224734777355,0.45995516768079014,
